Variable_0,Variable_1,Variable_2
0.75,-0.35,0.25
0.85,-0.35,0.25
0.95,-0.35,0.25
0.05,-0.25,0.25
0.15,-0.25,0.25
0.25,-0.25,0.25
0.35,-0.25,0.25
0.45,-0.25,0.25
0.55,-0.25,0.25
0.65,-0.25,0.25
0.75,-0.25,0.25
0.85,-0.25,0.25
0.95,-0.25,0.25
0.05,-0.15,0.25
0.15,-0.15,0.25
0.25,-0.15,0.25
0.35,-0.15,0.25
0.45,-0.15,0.25
0.55,-0.15,0.25
0.65,-0.15,0.25
0.75,-0.15,0.25
0.85,-0.15,0.25
0.95,-0.15,0.25
0.05,-0.05,0.25
0.15,-0.05,0.25
0.25,-0.05,0.25
0.35,-0.05,0.25
0.45,-0.05,0.25
0.55,-0.05,0.25
0.65,-0.05,0.25
0.75,-0.05,0.25
0.85,-0.05,0.25
0.95,-0.05,0.25
0.05,0.05,0.25
0.15,0.05,0.25
0.25,0.05,0.25
0.35,0.05,0.25
0.45,0.05,0.25
0.55,0.05,0.25
0.65,0.05,0.25
0.75,0.05,0.25
0.85,0.05,0.25
0.95,0.05,0.25
0.05,0.15,0.25
0.15,0.15,0.25
0.25,0.15,0.25
0.35,0.15,0.25
0.45,0.15,0.25
0.55,0.15,0.25
0.65,0.15,0.25
0.75,0.15,0.25
0.85,0.15,0.25
0.95,0.15,0.25
0.05,0.25,0.25
0.15,0.25,0.25
0.25,0.25,0.25
0.35,0.25,0.25
0.45,0.25,0.25
0.55,0.25,0.25
0.65,0.25,0.25
0.75,0.25,0.25
0.85,0.25,0.25
0.95,0.25,0.25
0.05,0.35,0.25
0.15,0.35,0.25
0.25,0.35,0.25
0.35,0.35,0.25
0.45,0.35,0.25
0.55,0.35,0.25
0.65,0.35,0.25
0.75,0.35,0.25
0.85,0.35,0.25
0.95,0.35,0.25
0.05,0.45,0.25
0.15,0.45,0.25
0.25,0.45,0.25
0.35,0.45,0.25
0.45,0.45,0.25
0.55,0.45,0.25
0.65,0.45,0.25
0.75,0.45,0.25
0.85,0.45,0.25
0.95,0.45,0.25
0.05,0.55,0.25
0.15,0.55,0.25
0.25,0.55,0.25
0.35,0.55,0.25
0.45,0.55,0.25
0.55,0.55,0.25
0.65,0.55,0.25
0.75,0.55,0.25
0.85,0.55,0.25
0.95,0.55,0.25
0.05,0.65,0.25
0.15,0.65,0.25
0.25,0.65,0.25
0.35,0.65,0.25
0.45,0.65,0.25
0.55,0.65,0.25
0.65,0.65,0.25
0.75,0.65,0.25
0.85,0.65,0.25
0.95,0.65,0.25
0.05,0.75,0.25
0.15,0.75,0.25
0.25,0.75,0.25
0.35,0.75,0.25
0.45,0.75,0.25
0.55,0.75,0.25
0.65,0.75,0.25
0.75,0.75,0.25
0.85,0.75,0.25
0.95,0.75,0.25
0.05,0.85,0.25
0.15,0.85,0.25
0.25,0.85,0.25
0.35,0.85,0.25
0.45,0.85,0.25
0.55,0.85,0.25
0.65,0.85,0.25
0.75,0.85,0.25
0.85,0.85,0.25
0.95,0.85,0.25
0.05,0.95,0.25
0.15,0.95,0.25
0.25,0.95,0.25
0.35,0.95,0.25
0.45,0.95,0.25
0.55,0.95,0.25
0.65,0.95,0.25
0.75,0.95,0.25
0.85,0.95,0.25
0.95,0.95,0.25
0.05,-0.95,0.26
0.15,-0.95,0.26
0.25,-0.95,0.26
0.35,-0.95,0.26
0.45,-0.95,0.26
0.55,-0.95,0.26
0.65,-0.95,0.26
0.75,-0.95,0.26
0.85,-0.95,0.26
0.95,-0.95,0.26
0.05,-0.85,0.26
0.15,-0.85,0.26
0.25,-0.85,0.26
0.35,-0.85,0.26
0.45,-0.85,0.26
0.55,-0.85,0.26
0.65,-0.85,0.26
0.75,-0.85,0.26
0.85,-0.85,0.26
0.95,-0.85,0.26
0.05,-0.75,0.26
0.15,-0.75,0.26
0.25,-0.75,0.26
0.35,-0.75,0.26
0.45,-0.75,0.26
0.55,-0.75,0.26
0.65,-0.75,0.26
0.75,-0.75,0.26
0.85,-0.75,0.26
0.95,-0.75,0.26
0.05,-0.65,0.26
0.15,-0.65,0.26
0.25,-0.65,0.26
0.35,-0.65,0.26
0.45,-0.65,0.26
0.55,-0.65,0.26
0.65,-0.65,0.26
0.75,-0.65,0.26
0.85,-0.65,0.26
0.95,-0.65,0.26
0.05,-0.55,0.26
0.15,-0.55,0.26
0.25,-0.55,0.26
0.35,-0.55,0.26
0.45,-0.55,0.26
0.55,-0.55,0.26
0.65,-0.55,0.26
0.75,-0.55,0.26
0.85,-0.55,0.26
0.95,-0.55,0.26
0.05,-0.45,0.26
0.15,-0.45,0.26
0.25,-0.45,0.26
0.35,-0.45,0.26
0.45,-0.45,0.26
0.55,-0.45,0.26
0.65,-0.45,0.26
0.75,-0.45,0.26
0.85,-0.45,0.26
0.95,-0.45,0.26
0.05,-0.35,0.26
0.15,-0.35,0.26
0.25,-0.35,0.26
0.35,-0.35,0.26
0.45,-0.35,0.26
0.55,-0.35,0.26
0.65,-0.35,0.26
0.75,-0.35,0.26
0.85,-0.35,0.26
0.95,-0.35,0.26
0.05,-0.25,0.26
0.15,-0.25,0.26
0.25,-0.25,0.26
0.35,-0.25,0.26
0.45,-0.25,0.26
0.55,-0.25,0.26
0.65,-0.25,0.26
0.75,-0.25,0.26
0.85,-0.25,0.26
0.95,-0.25,0.26
0.05,-0.15,0.26
0.15,-0.15,0.26
0.25,-0.15,0.26
0.35,-0.15,0.26
0.45,-0.15,0.26
0.55,-0.15,0.26
0.65,-0.15,0.26
0.75,-0.15,0.26
0.85,-0.15,0.26
0.95,-0.15,0.26
0.05,-0.05,0.26
0.15,-0.05,0.26
0.25,-0.05,0.26
0.35,-0.05,0.26
0.45,-0.05,0.26
0.55,-0.05,0.26
0.65,-0.05,0.26
0.75,-0.05,0.26
0.85,-0.05,0.26
0.95,-0.05,0.26
0.05,0.05,0.26
0.15,0.05,0.26
0.25,0.05,0.26
0.35,0.05,0.26
0.45,0.05,0.26
0.55,0.05,0.26
0.65,0.05,0.26
0.75,0.05,0.26
0.85,0.05,0.26
0.95,0.05,0.26
0.05,0.15,0.26
0.15,0.15,0.26
0.25,0.15,0.26
0.35,0.15,0.26
0.45,0.15,0.26
0.55,0.15,0.26
0.65,0.15,0.26
0.75,0.15,0.26
0.85,0.15,0.26
0.95,0.15,0.26
0.05,0.25,0.26
0.15,0.25,0.26
0.25,0.25,0.26
0.35,0.25,0.26
0.45,0.25,0.26
0.55,0.25,0.26
0.65,0.25,0.26
0.75,0.25,0.26
0.85,0.25,0.26
0.95,0.25,0.26
0.05,0.35,0.26
0.15,0.35,0.26
0.25,0.35,0.26
0.35,0.35,0.26
0.45,0.35,0.26
0.55,0.35,0.26
0.65,0.35,0.26
0.75,0.35,0.26
0.85,0.35,0.26
0.95,0.35,0.26
0.05,0.45,0.26
0.15,0.45,0.26
0.25,0.45,0.26
0.35,0.45,0.26
0.45,0.45,0.26
0.55,0.45,0.26
0.65,0.45,0.26
0.75,0.45,0.26
0.85,0.45,0.26
0.95,0.45,0.26
0.05,0.55,0.26
0.15,0.55,0.26
0.25,0.55,0.26
0.35,0.55,0.26
0.45,0.55,0.26
0.55,0.55,0.26
0.65,0.55,0.26
0.75,0.55,0.26
0.85,0.55,0.26
0.95,0.55,0.26
0.05,0.65,0.26
0.15,0.65,0.26
0.25,0.65,0.26
0.35,0.65,0.26
0.45,0.65,0.26
0.55,0.65,0.26
0.65,0.65,0.26
0.75,0.65,0.26
0.85,0.65,0.26
0.95,0.65,0.26
0.05,0.75,0.26
0.15,0.75,0.26
0.25,0.75,0.26
0.35,0.75,0.26
0.45,0.75,0.26
0.55,0.75,0.26
0.65,0.75,0.26
0.75,0.75,0.26
0.85,0.75,0.26
0.95,0.75,0.26
0.05,0.85,0.26
0.15,0.85,0.26
0.25,0.85,0.26
0.35,0.85,0.26
0.45,0.85,0.26
0.55,0.85,0.26
0.65,0.85,0.26
0.75,0.85,0.26
0.85,0.85,0.26
0.95,0.85,0.26
0.05,0.95,0.26
0.15,0.95,0.26
0.25,0.95,0.26
0.35,0.95,0.26
0.45,0.95,0.26
0.55,0.95,0.26
0.65,0.95,0.26
0.75,0.95,0.26
0.85,0.95,0.26
0.95,0.95,0.26
0.05,-0.95,0.27
0.15,-0.95,0.27
0.25,-0.95,0.27
0.35,-0.95,0.27
0.45,-0.95,0.27
0.55,-0.95,0.27
0.65,-0.95,0.27
0.75,-0.95,0.27
0.85,-0.95,0.27
0.95,-0.95,0.27
0.05,-0.85,0.27
0.15,-0.85,0.27
0.25,-0.85,0.27
0.35,-0.85,0.27
0.45,-0.85,0.27
0.55,-0.85,0.27
0.65,-0.85,0.27
0.75,-0.85,0.27
0.85,-0.85,0.27
0.95,-0.85,0.27
0.05,-0.75,0.27
0.15,-0.75,0.27
0.25,-0.75,0.27
0.35,-0.75,0.27
0.45,-0.75,0.27
0.55,-0.75,0.27
0.65,-0.75,0.27
0.75,-0.75,0.27
0.85,-0.75,0.27
0.95,-0.75,0.27
0.05,-0.65,0.27
0.15,-0.65,0.27
0.25,-0.65,0.27
0.35,-0.65,0.27
0.45,-0.65,0.27
0.55,-0.65,0.27
0.65,-0.65,0.27
0.75,-0.65,0.27
0.85,-0.65,0.27
0.95,-0.65,0.27
0.05,-0.55,0.27
0.15,-0.55,0.27
0.25,-0.55,0.27
0.35,-0.55,0.27
0.45,-0.55,0.27
0.55,-0.55,0.27
0.65,-0.55,0.27
0.75,-0.55,0.27
0.85,-0.55,0.27
0.95,-0.55,0.27
0.05,-0.45,0.27
0.15,-0.45,0.27
0.25,-0.45,0.27
0.35,-0.45,0.27
0.45,-0.45,0.27
0.55,-0.45,0.27
0.65,-0.45,0.27
0.75,-0.45,0.27
0.85,-0.45,0.27
0.95,-0.45,0.27
0.05,-0.35,0.27
0.15,-0.35,0.27
0.25,-0.35,0.27
0.35,-0.35,0.27
0.45,-0.35,0.27
0.55,-0.35,0.27
0.65,-0.35,0.27
0.75,-0.35,0.27
0.85,-0.35,0.27
0.95,-0.35,0.27
0.05,-0.25,0.27
0.15,-0.25,0.27
0.25,-0.25,0.27
0.35,-0.25,0.27
0.45,-0.25,0.27
0.55,-0.25,0.27
0.65,-0.25,0.27
0.75,-0.25,0.27
0.85,-0.25,0.27
0.95,-0.25,0.27
0.05,-0.15,0.27
0.15,-0.15,0.27
0.25,-0.15,0.27
0.35,-0.15,0.27
0.45,-0.15,0.27
0.55,-0.15,0.27
0.65,-0.15,0.27
0.75,-0.15,0.27
0.85,-0.15,0.27
0.95,-0.15,0.27
0.05,-0.05,0.27
0.15,-0.05,0.27
0.25,-0.05,0.27
0.35,-0.05,0.27
0.45,-0.05,0.27
0.55,-0.05,0.27
0.65,-0.05,0.27
0.75,-0.05,0.27
0.85,-0.05,0.27
0.95,-0.05,0.27
0.05,0.05,0.27
0.15,0.05,0.27
0.25,0.05,0.27
0.35,0.05,0.27
0.45,0.05,0.27
0.55,0.05,0.27
0.65,0.05,0.27
0.75,0.05,0.27
0.85,0.05,0.27
0.95,0.05,0.27
0.05,0.15,0.27
0.15,0.15,0.27
0.25,0.15,0.27
0.35,0.15,0.27
0.45,0.15,0.27
0.55,0.15,0.27
0.65,0.15,0.27
0.75,0.15,0.27
0.85,0.15,0.27
0.95,0.15,0.27
0.05,0.25,0.27
0.15,0.25,0.27
0.25,0.25,0.27
0.35,0.25,0.27
0.45,0.25,0.27
0.55,0.25,0.27
0.65,0.25,0.27
0.75,0.25,0.27
0.85,0.25,0.27
0.95,0.25,0.27
0.05,0.35,0.27
0.15,0.35,0.27
0.25,0.35,0.27
0.35,0.35,0.27
0.45,0.35,0.27
0.55,0.35,0.27
0.65,0.35,0.27
0.75,0.35,0.27
0.85,0.35,0.27
0.95,0.35,0.27
0.05,0.45,0.27
0.15,0.45,0.27
0.25,0.45,0.27
0.35,0.45,0.27
0.45,0.45,0.27
0.55,0.45,0.27
0.65,0.45,0.27
0.75,0.45,0.27
0.85,0.45,0.27
0.95,0.45,0.27
0.05,0.55,0.27
0.15,0.55,0.27
0.25,0.55,0.27
0.35,0.55,0.27
0.45,0.55,0.27
0.55,0.55,0.27
0.65,0.55,0.27
0.75,0.55,0.27
0.85,0.55,0.27
0.95,0.55,0.27
0.05,0.65,0.27
0.15,0.65,0.27
0.25,0.65,0.27
0.35,0.65,0.27
0.45,0.65,0.27
0.55,0.65,0.27
0.65,0.65,0.27
0.75,0.65,0.27
0.85,0.65,0.27
0.95,0.65,0.27
0.05,0.75,0.27
0.15,0.75,0.27
0.25,0.75,0.27
0.35,0.75,0.27
0.45,0.75,0.27
0.55,0.75,0.27
0.65,0.75,0.27
0.75,0.75,0.27
0.85,0.75,0.27
0.95,0.75,0.27
0.05,0.85,0.27
0.15,0.85,0.27
0.25,0.85,0.27
0.35,0.85,0.27
0.45,0.85,0.27
0.55,0.85,0.27
0.65,0.85,0.27
0.75,0.85,0.27
0.85,0.85,0.27
0.95,0.85,0.27
0.05,0.95,0.27
0.15,0.95,0.27
0.25,0.95,0.27
0.35,0.95,0.27
0.45,0.95,0.27
0.55,0.95,0.27
0.65,0.95,0.27
0.75,0.95,0.27
0.85,0.95,0.27
0.95,0.95,0.27
0.05,-0.95,0.28
0.15,-0.95,0.28
0.25,-0.95,0.28
0.35,-0.95,0.28
0.45,-0.95,0.28
0.55,-0.95,0.28
0.65,-0.95,0.28
0.75,-0.95,0.28
0.85,-0.95,0.28
0.95,-0.95,0.28
0.05,-0.85,0.28
0.15,-0.85,0.28
0.25,-0.85,0.28
0.35,-0.85,0.28
0.45,-0.85,0.28
0.55,-0.85,0.28
0.65,-0.85,0.28
0.75,-0.85,0.28
0.85,-0.85,0.28
0.95,-0.85,0.28
0.05,-0.75,0.28
0.15,-0.75,0.28
0.25,-0.75,0.28
0.35,-0.75,0.28
0.45,-0.75,0.28
0.55,-0.75,0.28
0.65,-0.75,0.28
0.75,-0.75,0.28
0.85,-0.75,0.28
0.95,-0.75,0.28
0.05,-0.65,0.28
0.15,-0.65,0.28
0.25,-0.65,0.28
0.35,-0.65,0.28
0.45,-0.65,0.28
0.55,-0.65,0.28
0.65,-0.65,0.28
0.75,-0.65,0.28
0.85,-0.65,0.28
0.95,-0.65,0.28
0.05,-0.55,0.28
0.15,-0.55,0.28
0.25,-0.55,0.28
0.35,-0.55,0.28
0.45,-0.55,0.28
0.55,-0.55,0.28
0.65,-0.55,0.28
0.75,-0.55,0.28
0.85,-0.55,0.28
0.95,-0.55,0.28
0.05,-0.45,0.28
0.15,-0.45,0.28
0.25,-0.45,0.28
0.35,-0.45,0.28
0.45,-0.45,0.28
0.55,-0.45,0.28
0.65,-0.45,0.28
0.75,-0.45,0.28
0.85,-0.45,0.28
0.95,-0.45,0.28
0.05,-0.35,0.28
0.15,-0.35,0.28
0.25,-0.35,0.28
0.35,-0.35,0.28
0.45,-0.35,0.28
0.55,-0.35,0.28
0.65,-0.35,0.28
0.75,-0.35,0.28
0.85,-0.35,0.28
0.95,-0.35,0.28
0.05,-0.25,0.28
0.15,-0.25,0.28
0.25,-0.25,0.28
0.35,-0.25,0.28
0.45,-0.25,0.28
0.55,-0.25,0.28
0.65,-0.25,0.28
0.75,-0.25,0.28
0.85,-0.25,0.28
0.95,-0.25,0.28
0.05,-0.15,0.28
0.15,-0.15,0.28
0.25,-0.15,0.28
0.35,-0.15,0.28
0.45,-0.15,0.28
0.55,-0.15,0.28
0.65,-0.15,0.28
0.75,-0.15,0.28
0.85,-0.15,0.28
0.95,-0.15,0.28
0.05,-0.05,0.28
0.15,-0.05,0.28
0.25,-0.05,0.28
0.35,-0.05,0.28
0.45,-0.05,0.28
0.55,-0.05,0.28
0.65,-0.05,0.28
0.75,-0.05,0.28
0.85,-0.05,0.28
0.95,-0.05,0.28
0.05,0.05,0.28
0.15,0.05,0.28
0.25,0.05,0.28
0.35,0.05,0.28
0.45,0.05,0.28
0.55,0.05,0.28
0.65,0.05,0.28
0.75,0.05,0.28
0.85,0.05,0.28
0.95,0.05,0.28
0.05,0.15,0.28
0.15,0.15,0.28
0.25,0.15,0.28
0.35,0.15,0.28
0.45,0.15,0.28
0.55,0.15,0.28
0.65,0.15,0.28
0.75,0.15,0.28
0.85,0.15,0.28
0.95,0.15,0.28
0.05,0.25,0.28
0.15,0.25,0.28
0.25,0.25,0.28
0.35,0.25,0.28
0.45,0.25,0.28
0.55,0.25,0.28
0.65,0.25,0.28
0.75,0.25,0.28
0.85,0.25,0.28
0.95,0.25,0.28
0.05,0.35,0.28
0.15,0.35,0.28
0.25,0.35,0.28
0.35,0.35,0.28
0.45,0.35,0.28
0.55,0.35,0.28
0.65,0.35,0.28
0.75,0.35,0.28
0.85,0.35,0.28
0.95,0.35,0.28
0.05,0.45,0.28
0.15,0.45,0.28
0.25,0.45,0.28
0.35,0.45,0.28
0.45,0.45,0.28
0.55,0.45,0.28
0.65,0.45,0.28
0.75,0.45,0.28
0.85,0.45,0.28
0.95,0.45,0.28
0.05,0.55,0.28
0.15,0.55,0.28
0.25,0.55,0.28
0.35,0.55,0.28
0.45,0.55,0.28
0.55,0.55,0.28
0.65,0.55,0.28
0.75,0.55,0.28
0.85,0.55,0.28
0.95,0.55,0.28
0.05,0.65,0.28
0.15,0.65,0.28
0.25,0.65,0.28
0.35,0.65,0.28
0.45,0.65,0.28
0.55,0.65,0.28
0.65,0.65,0.28
0.75,0.65,0.28
0.85,0.65,0.28
0.95,0.65,0.28
0.05,0.75,0.28
0.15,0.75,0.28
0.25,0.75,0.28
0.35,0.75,0.28
0.45,0.75,0.28
0.55,0.75,0.28
0.65,0.75,0.28
0.75,0.75,0.28
0.85,0.75,0.28
0.95,0.75,0.28
0.05,0.85,0.28
0.15,0.85,0.28
0.25,0.85,0.28
0.35,0.85,0.28
0.45,0.85,0.28
0.55,0.85,0.28
0.65,0.85,0.28
0.75,0.85,0.28
0.85,0.85,0.28
0.95,0.85,0.28
0.05,0.95,0.28
0.15,0.95,0.28
0.25,0.95,0.28
0.35,0.95,0.28
0.45,0.95,0.28
0.55,0.95,0.28
0.65,0.95,0.28
0.75,0.95,0.28
0.85,0.95,0.28
0.95,0.95,0.28
0.05,-0.95,0.29
0.15,-0.95,0.29
0.25,-0.95,0.29
0.35,-0.95,0.29
0.45,-0.95,0.29
0.55,-0.95,0.29
0.65,-0.95,0.29
0.75,-0.95,0.29
0.85,-0.95,0.29
0.95,-0.95,0.29
0.05,-0.85,0.29
0.15,-0.85,0.29
0.25,-0.85,0.29
0.35,-0.85,0.29
0.45,-0.85,0.29
0.55,-0.85,0.29
0.65,-0.85,0.29
0.75,-0.85,0.29
0.85,-0.85,0.29
0.95,-0.85,0.29
0.05,-0.75,0.29
0.15,-0.75,0.29
0.25,-0.75,0.29
0.35,-0.75,0.29
0.45,-0.75,0.29
0.55,-0.75,0.29
0.65,-0.75,0.29
0.75,-0.75,0.29
0.85,-0.75,0.29
0.95,-0.75,0.29
0.05,-0.65,0.29
0.15,-0.65,0.29
0.25,-0.65,0.29
0.35,-0.65,0.29
0.45,-0.65,0.29
0.55,-0.65,0.29
0.65,-0.65,0.29
0.75,-0.65,0.29
0.85,-0.65,0.29
0.95,-0.65,0.29
0.05,-0.55,0.29
0.15,-0.55,0.29
0.25,-0.55,0.29
0.35,-0.55,0.29
0.45,-0.55,0.29
0.55,-0.55,0.29
0.65,-0.55,0.29
0.75,-0.55,0.29
0.85,-0.55,0.29
0.95,-0.55,0.29
0.05,-0.45,0.29
0.15,-0.45,0.29
0.25,-0.45,0.29
0.35,-0.45,0.29
0.45,-0.45,0.29
0.55,-0.45,0.29
0.65,-0.45,0.29
0.75,-0.45,0.29
0.85,-0.45,0.29
0.95,-0.45,0.29
0.05,-0.35,0.29
0.15,-0.35,0.29
0.25,-0.35,0.29
0.35,-0.35,0.29
0.45,-0.35,0.29
0.55,-0.35,0.29
0.65,-0.35,0.29
0.75,-0.35,0.29
0.85,-0.35,0.29
0.95,-0.35,0.29
0.05,-0.25,0.29
0.15,-0.25,0.29
0.25,-0.25,0.29
0.35,-0.25,0.29
0.45,-0.25,0.29
0.55,-0.25,0.29
0.65,-0.25,0.29
0.75,-0.25,0.29
0.85,-0.25,0.29
0.95,-0.25,0.29
0.05,-0.15,0.29
0.15,-0.15,0.29
0.25,-0.15,0.29
0.35,-0.15,0.29
0.45,-0.15,0.29
0.55,-0.15,0.29
0.65,-0.15,0.29
0.75,-0.15,0.29
0.85,-0.15,0.29
0.95,-0.15,0.29
0.05,-0.05,0.29
0.15,-0.05,0.29
0.25,-0.05,0.29
0.35,-0.05,0.29
0.45,-0.05,0.29
0.55,-0.05,0.29
0.65,-0.05,0.29
0.75,-0.05,0.29
0.85,-0.05,0.29
0.95,-0.05,0.29
0.05,0.05,0.29
0.15,0.05,0.29
0.25,0.05,0.29
0.35,0.05,0.29
0.45,0.05,0.29
0.55,0.05,0.29
0.65,0.05,0.29
0.75,0.05,0.29
0.85,0.05,0.29
0.95,0.05,0.29
0.05,0.15,0.29
0.15,0.15,0.29
0.25,0.15,0.29
0.35,0.15,0.29
0.45,0.15,0.29
0.55,0.15,0.29
0.65,0.15,0.29
0.75,0.15,0.29
0.85,0.15,0.29
0.95,0.15,0.29
0.05,0.25,0.29
0.15,0.25,0.29
0.25,0.25,0.29
0.35,0.25,0.29
0.45,0.25,0.29
0.55,0.25,0.29
0.65,0.25,0.29
0.75,0.25,0.29
0.85,0.25,0.29
0.95,0.25,0.29
0.05,0.35,0.29
0.15,0.35,0.29
0.25,0.35,0.29
0.35,0.35,0.29
0.45,0.35,0.29
0.55,0.35,0.29
0.65,0.35,0.29
0.75,0.35,0.29
0.85,0.35,0.29
0.95,0.35,0.29
0.05,0.45,0.29
0.15,0.45,0.29
0.25,0.45,0.29
0.35,0.45,0.29
0.45,0.45,0.29
0.55,0.45,0.29
0.65,0.45,0.29
0.75,0.45,0.29
0.85,0.45,0.29
0.95,0.45,0.29
0.05,0.55,0.29
0.15,0.55,0.29
0.25,0.55,0.29
0.35,0.55,0.29
0.45,0.55,0.29
0.55,0.55,0.29
0.65,0.55,0.29
0.75,0.55,0.29
0.85,0.55,0.29
0.95,0.55,0.29
0.05,0.65,0.29
0.15,0.65,0.29
0.25,0.65,0.29
0.35,0.65,0.29
0.45,0.65,0.29
0.55,0.65,0.29
0.65,0.65,0.29
0.75,0.65,0.29
0.85,0.65,0.29
0.95,0.65,0.29
0.05,0.75,0.29
0.15,0.75,0.29
0.25,0.75,0.29
0.35,0.75,0.29
0.45,0.75,0.29
0.55,0.75,0.29
0.65,0.75,0.29
0.75,0.75,0.29
0.85,0.75,0.29
0.95,0.75,0.29
0.05,0.85,0.29
0.15,0.85,0.29
0.25,0.85,0.29
0.35,0.85,0.29
0.45,0.85,0.29
0.55,0.85,0.29
0.65,0.85,0.29
0.75,0.85,0.29
0.85,0.85,0.29
0.95,0.85,0.29
0.05,0.95,0.29
0.15,0.95,0.29
0.25,0.95,0.29
0.35,0.95,0.29
0.45,0.95,0.29
0.55,0.95,0.29
0.65,0.95,0.29
0.75,0.95,0.29
0.85,0.95,0.29
0.95,0.95,0.29
0.05,-0.95,0.3
0.15,-0.95,0.3
0.25,-0.95,0.3
0.35,-0.95,0.3
0.45,-0.95,0.3
0.55,-0.95,0.3
0.65,-0.95,0.3
0.75,-0.95,0.3
0.85,-0.95,0.3
0.95,-0.95,0.3
0.05,-0.85,0.3
0.15,-0.85,0.3
0.25,-0.85,0.3
0.35,-0.85,0.3
0.45,-0.85,0.3
0.55,-0.85,0.3
0.65,-0.85,0.3
0.75,-0.85,0.3
0.85,-0.85,0.3
0.95,-0.85,0.3
0.05,-0.75,0.3
0.15,-0.75,0.3
0.25,-0.75,0.3
0.35,-0.75,0.3
0.45,-0.75,0.3
0.55,-0.75,0.3
0.65,-0.75,0.3
0.75,-0.75,0.3
0.85,-0.75,0.3
0.95,-0.75,0.3
0.05,-0.65,0.3
0.15,-0.65,0.3
0.25,-0.65,0.3
0.35,-0.65,0.3
0.45,-0.65,0.3
0.55,-0.65,0.3
0.65,-0.65,0.3
0.75,-0.65,0.3
0.85,-0.65,0.3
0.95,-0.65,0.3
0.05,-0.55,0.3
0.15,-0.55,0.3
0.25,-0.55,0.3
0.35,-0.55,0.3
0.45,-0.55,0.3
0.55,-0.55,0.3
0.65,-0.55,0.3
0.75,-0.55,0.3
0.85,-0.55,0.3
0.95,-0.55,0.3
0.05,-0.45,0.3
0.15,-0.45,0.3
0.25,-0.45,0.3
0.35,-0.45,0.3
0.45,-0.45,0.3
0.55,-0.45,0.3
0.65,-0.45,0.3
0.75,-0.45,0.3
0.85,-0.45,0.3
0.95,-0.45,0.3
0.05,-0.35,0.3
0.15,-0.35,0.3
0.25,-0.35,0.3
0.35,-0.35,0.3
0.45,-0.35,0.3
0.55,-0.35,0.3
0.65,-0.35,0.3
0.75,-0.35,0.3
0.85,-0.35,0.3
0.95,-0.35,0.3
0.05,-0.25,0.3
0.15,-0.25,0.3
0.25,-0.25,0.3
0.35,-0.25,0.3
0.45,-0.25,0.3
0.55,-0.25,0.3
0.65,-0.25,0.3
0.75,-0.25,0.3
0.85,-0.25,0.3
0.95,-0.25,0.3
0.05,-0.15,0.3
0.15,-0.15,0.3
0.25,-0.15,0.3
0.35,-0.15,0.3
0.45,-0.15,0.3
0.55,-0.15,0.3
0.65,-0.15,0.3
0.75,-0.15,0.3
0.85,-0.15,0.3
0.95,-0.15,0.3
0.05,-0.05,0.3
0.15,-0.05,0.3
0.25,-0.05,0.3
0.35,-0.05,0.3
0.45,-0.05,0.3
0.55,-0.05,0.3
0.65,-0.05,0.3
0.75,-0.05,0.3
0.85,-0.05,0.3
0.95,-0.05,0.3
0.05,0.05,0.3
0.15,0.05,0.3
0.25,0.05,0.3
0.35,0.05,0.3
0.45,0.05,0.3
0.55,0.05,0.3
0.65,0.05,0.3
0.75,0.05,0.3
0.85,0.05,0.3
0.95,0.05,0.3
0.05,0.15,0.3
0.15,0.15,0.3
0.25,0.15,0.3
0.35,0.15,0.3
0.45,0.15,0.3
0.55,0.15,0.3
0.65,0.15,0.3
0.75,0.15,0.3
0.85,0.15,0.3
0.95,0.15,0.3
0.05,0.25,0.3
0.15,0.25,0.3
0.25,0.25,0.3
0.35,0.25,0.3
0.45,0.25,0.3
0.55,0.25,0.3
0.65,0.25,0.3
0.75,0.25,0.3
0.85,0.25,0.3
0.95,0.25,0.3
0.05,0.35,0.3
0.15,0.35,0.3
0.25,0.35,0.3
0.35,0.35,0.3
0.45,0.35,0.3
0.55,0.35,0.3
0.65,0.35,0.3
0.75,0.35,0.3
0.85,0.35,0.3
0.95,0.35,0.3
0.05,0.45,0.3
0.15,0.45,0.3
0.25,0.45,0.3
0.35,0.45,0.3
0.45,0.45,0.3
0.55,0.45,0.3
0.65,0.45,0.3
0.75,0.45,0.3
0.85,0.45,0.3
0.95,0.45,0.3
0.05,0.55,0.3
0.15,0.55,0.3
0.25,0.55,0.3
0.35,0.55,0.3
0.45,0.55,0.3
0.55,0.55,0.3
0.65,0.55,0.3
0.75,0.55,0.3
0.85,0.55,0.3
0.95,0.55,0.3
0.05,0.65,0.3
0.15,0.65,0.3
0.25,0.65,0.3
0.35,0.65,0.3
0.45,0.65,0.3
0.55,0.65,0.3
0.65,0.65,0.3
0.75,0.65,0.3
0.85,0.65,0.3
0.95,0.65,0.3
0.05,0.75,0.3
0.15,0.75,0.3
0.25,0.75,0.3
0.35,0.75,0.3
0.45,0.75,0.3
0.55,0.75,0.3
0.65,0.75,0.3
0.75,0.75,0.3
0.85,0.75,0.3
0.95,0.75,0.3
0.05,0.85,0.3
0.15,0.85,0.3
0.25,0.85,0.3
0.35,0.85,0.3
0.45,0.85,0.3
0.55,0.85,0.3
0.65,0.85,0.3
